TRAIN,/content/drive/MyDrive/data/batch_15/000036.jpg,Paper cup,0.367063492063492,0.470734126984127,,,0.5532407407407410,0.7016369047619050,,
TRAIN,/content/drive/MyDrive/data/batch_15/000037.jpg,Paper cup,0.3683862433862430,0.5,,,0.4669312169312170,0.5719246031746030,,
TRAIN,/content/drive/MyDrive/data/batch_15/000077.jpg,Paper cup,0.448508544921875,0.2925359635416670,,,0.823641650390625,0.8633810546875000,,
TRAIN,/content/drive/MyDrive/data/batch_15/000083.jpg,Paper cup,0.2591145833333330,0.28955078125,,,0.80078125,0.65869140625,,
TRAIN,/content/drive/MyDrive/data/batch_2/000009.JPG,Paper cup,0.238562091503268,0.2080269607843140,,,0.5396241830065360,0.5416666666666670,,
TRAIN,/content/drive/MyDrive/data/batch_2/000009.JPG,Paper cup,0.7160947712418300,0.2141544117647060,,,0.9305555555555560,0.3930759803921570,,
TRAIN,/content/drive/MyDrive/data/batch_2/000026.JPG,Paper cup,0.2205882352941180,0.3737745098039220,,,0.2729779411764710,0.4305555555555560,,
TRAIN,/content/drive/MyDrive/data/batch_2/000047.JPG,Paper cup,0.2785947712418300,0.7558210784313730,,,0.443218954248366,0.8458946078431370,,
TRAIN,/content/drive/MyDrive/data/batch_3/IMG_4854.JPG,Paper cup,0.5493259803921570,0.3995098039215690,,,0.6694240196078430,0.565359477124183,,
TEST,/content/drive/MyDrive/data/batch_3/IMG_4857.JPG,Paper cup,0.4696691176470590,0.3240174672489080,,,0.5496323529411760,0.425764192139738,,
TRAIN,/content/drive/MyDrive/data/batch_3/IMG_4939.JPG,Paper cup,0.2802287581699350,0.0064338235294117,,,0.6352124183006540,0.322610294117647,,
TEST,/content/drive/MyDrive/data/batch_3/IMG_4969.JPG,Paper cup,0.6209150326797390,0.4555759803921570,,,0.6491013071895430,0.4739583333333330,,
TRAIN,/content/drive/MyDrive/data/batch_3/IMG_5054.JPG,Paper cup,0.9219771241830070,0.5428921568627450,,,0.945669934640523,0.5621936274509800,,
TRAIN,/content/drive/MyDrive/data/batch_5/000005.JPG,Paper cup,0.4276960784313730,0.4640522875816990,,,0.6375612745098040,0.7426470588235290,,
TRAIN,/content/drive/MyDrive/data/batch_5/000029.JPG,Paper cup,0.3868464052287580,0.5104166666666670,,,0.4926470588235290,0.6277573529411760,,
TRAIN,/content/drive/MyDrive/data/batch_5/000030.JPG,Paper cup,0.4705882352941180,0.4788602941176470,,,0.5437091503267970,0.5704656862745100,,
TRAIN,/content/drive/MyDrive/data/batch_5/000035.JPG,Paper cup,0.6360294117647060,0.508578431372549,,,0.7214052287581700,0.602328431372549,,
TRAIN,/content/drive/MyDrive/data/batch_5/000036.JPG,Paper cup,0.5477941176470590,0.4984681372549020,,,0.6437908496732030,0.5701593137254900,,
TRAIN,/content/drive/MyDrive/data/batch_5/000041.JPG,Paper cup,0.3014705882352940,0.6715686274509800,,,0.4101307189542480,0.7481617647058820,,
TRAIN,/content/drive/MyDrive/data/batch_5/000041.JPG,Paper cup,0.5800653594771240,0.3985906862745100,,,0.7736928104575160,0.4849877450980390,,
TRAIN,/content/drive/MyDrive/data/batch_5/000049.JPG,Paper cup,0.3876633986928100,0.5456495098039220,,,0.5449346405228760,0.6197916666666670,,
TRAIN,/content/drive/MyDrive/data/batch_5/000055.JPG,Paper cup,0.3578431372549020,0.2432598039215690,,,0.4832516339869280,0.3795955882352940,,
TEST,/content/drive/MyDrive/data/batch_5/000056.JPG,Paper cup,0.2855392156862750,0.727328431372549,,,0.3946078431372550,0.7956495098039220,,
TRAIN,/content/drive/MyDrive/data/batch_6/000008.JPG,Paper cup,0.604420731707317,0.8353658536585370,,,0.7823932926829270,1.0,,
TEST,/content/drive/MyDrive/data/batch_6/000015.JPG,Paper cup,0.405683836589698,0.820501138952164,,,0.4937833037300180,0.9289293849658310,,
TRAIN,/content/drive/MyDrive/data/batch_6/000072.JPG,Paper cup,0.639297385620915,0.0983455882352941,,,0.6576797385620920,0.1102941176470590,,
TRAIN,/content/drive/MyDrive/data/batch_6/000076.JPG,Paper cup,0.1692307692307690,0.3010819165378670,,,0.3063736263736260,0.4176197836166920,,
TRAIN,/content/drive/MyDrive/data/batch_7/000029.JPG,Paper cup,0.2569444444444440,0.4816176470588240,,,0.5477941176470590,0.7876838235294120,,
TRAIN,/content/drive/MyDrive/data/batch_7/000031.JPG,Paper cup,0.1523692810457520,0.3207720588235290,,,0.7401960784313730,0.7463235294117650,,
TEST,/content/drive/MyDrive/data/batch_7/000033.JPG,Paper cup,0.0714869281045751,0.2996323529411760,,,0.2450980392156860,0.4598651960784310,,
TEST,/content/drive/MyDrive/data/batch_7/000033.JPG,Paper cup,0.3088235294117650,0.3023897058823530,,,0.4681372549019610,0.456188725490196,,
TRAIN,/content/drive/MyDrive/data/batch_7/000035.JPG,Paper cup,0.4087009803921570,0.3762254901960780,,,0.4344362745098040,0.4023692810457520,,
TRAIN,/content/drive/MyDrive/data/batch_7/000043.JPG,Paper cup,0.5228758169934640,0.3066789215686270,,,0.6237745098039220,0.3612132352941180,,
TRAIN,/content/drive/MyDrive/data/batch_7/000048.JPG,Paper cup,0.4628267973856210,0.5707720588235290,,,0.5449346405228760,0.623468137254902,,
TRAIN,/content/drive/MyDrive/data/batch_7/000049.JPG,Paper cup,0.0204248366013071,0.1792279411764710,,,0.0571895424836601,0.2009803921568630,,
TEST,/content/drive/MyDrive/data/batch_7/000051.JPG,Paper cup,0.6576797385620920,0.7561274509803920,,,0.7050653594771240,0.7977941176470590,,
TRAIN,/content/drive/MyDrive/data/batch_7/000053.JPG,Paper cup,0.5459558823529410,0.5706699346405230,,,0.5891544117647060,0.6617647058823530,,
TEST,/content/drive/MyDrive/data/batch_7/000079.JPG,Paper cup,0.3504901960784310,0.5229779411764710,,,0.4187091503267970,0.5612745098039220,,
TRAIN,/content/drive/MyDrive/data/batch_7/000085.JPG,Paper cup,0.1049836601307190,0.3333333333333330,,,0.1981209150326800,0.3844975490196080,,
TRAIN,/content/drive/MyDrive/data/batch_7/000086.JPG,Paper cup,0.6045751633986930,0.6666666666666670,,,0.6907679738562090,0.7383578431372550,,
TEST,/content/drive/MyDrive/data/batch_7/000094.JPG,Paper cup,0.5110294117647060,0.3621323529411760,,,0.6078431372549020,0.4356617647058820,,
TEST,/content/drive/MyDrive/data/batch_8/000000.jpg,Paper cup,0.5009191176470590,0.3803104575163400,,,0.5643382352941180,0.4325980392156860,,
TRAIN,/content/drive/MyDrive/data/batch_8/000006.jpg,Paper cup,0.3844975490196080,0.3137254901960780,,,0.5156250000000000,0.491830065359477,,
TRAIN,/content/drive/MyDrive/data/batch_8/000044.jpg,Paper cup,0.7368259803921570,0.3966503267973860,,,0.8060661764705880,0.468954248366013,,
TRAIN,/content/drive/MyDrive/data/batch_8/000073.jpg,Paper cup,0.766748366013072,0.2254901960784310,,,0.940359477124183,0.3596813725490200,,
TRAIN,/content/drive/MyDrive/data/batch_1/000078.JPG,Paper bag,0.1719771241830070,0.3091299019607840,,,0.7283496732026150,0.9053308823529410,,
TRAIN,/content/drive/MyDrive/data/batch_1/000079.JPG,Paper bag,0.1049836601307190,0.3336397058823530,,,0.804330065359477,0.8792892156862750,,
TRAIN,/content/drive/MyDrive/data/batch_1/000087.JPG,Paper bag,0.4158496732026140,0.3446691176470590,,,0.5620915032679740,0.4662990196078430,,
TRAIN,/content/drive/MyDrive/data/batch_12/000031.jpg,Paper bag,0.5809906291834000,0.6046686746987950,,,0.7637215528781790,0.7210090361445780,,
TEST,/content/drive/MyDrive/data/batch_12/000084.jpg,Paper bag,0.1588942307692310,0.460576923076923,,,0.2475961538461540,0.5826923076923080,,
TRAIN,/content/drive/MyDrive/data/batch_13/000056.jpg,Paper bag,0.1615384615384620,0.2870192307692310,,,0.4314102564102560,0.4266826923076920,,
TRAIN,/content/drive/MyDrive/data/batch_14/000022.jpg,Paper bag,0.3550347222222220,0.2042824074074070,,,0.7690972222222220,0.5616319444444440,,
TRAIN,/content/drive/MyDrive/data/batch_14/000032.jpg,Paper bag,0.5037202380952380,0.7404100529100530,,,0.5952380952380950,0.91005291005291,,
TRAIN,/content/drive/MyDrive/data/batch_15/000010.jpg,Paper bag,0.1977513227513230,0.2539682539682540,,,0.4808201058201060,0.4484126984126980,,
TRAIN,/content/drive/MyDrive/data/batch_15/000076.jpg,Paper bag,0.59690302734375,0.6658417317708330,,,0.79758662109375,0.9379771484375,,
TRAIN,/content/drive/MyDrive/data/batch_15/000078.jpg,Paper bag,0.127859477124183,0.5188419117647060,,,0.4771241830065360,0.7418811274509800,,
TRAIN,/content/drive/MyDrive/data/batch_15/000078.jpg,Paper bag,0.1580882352941180,0.6700367647058820,,,0.3946078431372550,0.8434436274509800,,
TRAIN,/content/drive/MyDrive/data/batch_15/000078.jpg,Paper bag,0.5355392156862750,0.0,,,0.6523692810457520,0.1803002450980390,,
TRAIN,/content/drive/MyDrive/data/batch_2/000077.JPG,Paper bag,0.1217320261437910,0.1636029411764710,,,0.6629901960784310,0.7362132352941180,,
TRAIN,/content/drive/MyDrive/data/batch_3/IMG_4939.JPG,Paper bag,0.0,0.282781862745098,,,0.8566176470588240,0.998468137254902,,
TRAIN,/content/drive/MyDrive/data/batch_3/IMG_4941.JPG,Paper bag,0.0,0.7941176470588240,,,0.0481004901960784,0.8521241830065360,,
TRAIN,/content/drive/MyDrive/data/batch_5/000022.JPG,Paper bag,0.5584150326797390,0.1375612745098040,,,0.5878267973856210,0.1822916666666670,,
TRAIN,/content/drive/MyDrive/data/batch_5/000022.JPG,Paper bag,0.5714869281045750,0.3115808823529410,,,0.8186274509803920,0.4224877450980390,,
TRAIN,/content/drive/MyDrive/data/batch_5/000024.JPG,Paper bag,0.1715686274509800,0.5275735294117650,,,0.5294117647058820,0.8072916666666670,,
TRAIN,/content/drive/MyDrive/data/batch_5/000049.JPG,Paper bag,0.5927287581699350,0.1691176470588240,,,0.7773692810457520,0.2509191176470590,,
TRAIN,/content/drive/MyDrive/data/batch_5/000092.JPG,Paper bag,0.2520424836601310,0.4420955882352940,,,0.4787581699346410,0.6155024509803920,,
TRAIN,/content/drive/MyDrive/data/batch_6/000022.JPG,Paper bag,0.3259803921568630,0.6430759803921570,,,0.7406045751633990,0.8661151960784310,,
TRAIN,/content/drive/MyDrive/data/batch_6/000041.JPG,Paper bag,0.399203431372549,0.1674836601307190,,,0.8060661764705880,0.4816176470588240,,
TRAIN,/content/drive/MyDrive/data/batch_6/000068.JPG,Paper bag,0.1871936274509800,0.4571078431372550,,,0.2454044117647060,0.5559640522875820,,
TRAIN,/content/drive/MyDrive/data/batch_6/000068.JPG,Paper bag,0.1672794117647060,0.0032679738562091,,,0.2129289215686270,0.068218954248366,,
TRAIN,/content/drive/MyDrive/data/batch_7/000081.JPG,Paper bag,0.4452614379084970,0.5404411764705880,,,0.5494281045751630,0.6231617647058820,,
TEST,/content/drive/MyDrive/data/batch_8/000090.jpg,Paper bag,0.4131393298059970,0.4970238095238100,,,0.61331569664903,0.6711309523809520,,
TRAIN,/content/drive/MyDrive/data/batch_1/000035.jpg,Other plastic bottle,0.5250487963565390,0.0502684236212786,,,0.9869876382563440,0.8374816983894580,,
TRAIN,/content/drive/MyDrive/data/batch_1/000035.jpg,Other plastic bottle,0.0214703968770331,0.112249877989263,,,0.413142485361093,0.7545143972669600,,
TEST,/content/drive/MyDrive/data/batch_1/000047.jpg,Other plastic bottle,0.0922401171303074,0.4886141834743010,,,0.8814055636896050,0.8718282368249840,,
TRAIN,/content/drive/MyDrive/data/batch_1/000048.jpg,Other plastic bottle,0.7452415812591510,0.2992843201040990,,,0.9477794045876040,0.9713728041639560,,
TRAIN,/content/drive/MyDrive/data/batch_1/000054.jpg,Other plastic bottle,0.3936239427456080,0.1264031234748660,,,0.6402081977878990,0.7101024890190340,,
TRAIN,/content/drive/MyDrive/data/batch_1/000054.jpg,Other plastic bottle,0.6837996096291480,0.0985846754514397,,,1.0,0.6246949731576380,,
TRAIN,/content/drive/MyDrive/data/batch_1/000056.jpg,Other plastic bottle,0.2726089785296030,0.0039043435822352,,,0.7364996746909570,0.9087359687652510,,
TEST,/content/drive/MyDrive/data/batch_1/000058.jpg,Other plastic bottle,0.0975927130774235,0.1600780868716450,,,0.4671437865972670,0.7964860907759880,,
TEST,/content/drive/MyDrive/data/batch_1/000058.jpg,Other plastic bottle,0.5217957059206250,0.1976573938506590,,,0.8776837996096290,0.8828696925329430,,
TRAIN,/content/drive/MyDrive/data/batch_1/000106.JPG,Other plastic bottle,0.829248366013072,0.7469362745098040,,,0.999591503267974,0.9414828431372550,,
TRAIN,/content/drive/MyDrive/data/batch_1/000106.JPG,Other plastic bottle,0.6862745098039220,0.7659313725490200,,,0.7998366013071900,0.9748774509803920,,
TRAIN,/content/drive/MyDrive/data/batch_1/000128.JPG,Other plastic bottle,0.3897058823529410,0.4846813725490200,,,0.9991830065359480,0.8799019607843140,,
TRAIN,/content/drive/MyDrive/data/batch_10/000001.jpg,Other plastic bottle,0.06175,0.055398908991228,,,0.17625,0.2736006578947370,,
TEST,/content/drive/MyDrive/data/batch_11/000019.jpg,Other plastic bottle,0.4481666666666670,0.4451450000000000,,,0.5251666666666670,0.515157175,,
TRAIN,/content/drive/MyDrive/data/batch_11/000021.jpg,Other plastic bottle,0.3098333333333330,0.3122112,,,0.7393333333333330,0.616636,,
TRAIN,/content/drive/MyDrive/data/batch_11/000028.jpg,Other plastic bottle,0.7071490094745910,0.6128875968992250,,,0.9388458225667530,0.7681686046511630,,
TEST,/content/drive/MyDrive/data/batch_11/000034.jpg,Other plastic bottle,0.0236928104575163,0.1136642156862750,,,0.9648692810457520,0.8829656862745100,,
TRAIN,/content/drive/MyDrive/data/batch_11/000036.jpg,Other plastic bottle,0.0249183006535947,0.1541053921568630,,,0.9293300653594770,0.8863357843137250,,
TRAIN,/content/drive/MyDrive/data/batch_12/000033.jpg,Other plastic bottle,0.3905622489959840,0.3567394578313250,,,0.4748995983935740,0.4100150602409640,,
TRAIN,/content/drive/MyDrive/data/batch_12/000061.jpg,Other plastic bottle,0.1633333333333330,0.479,,,0.2226666666666670,0.54975,,
TRAIN,/content/drive/MyDrive/data/batch_13/000013.jpg,Other plastic bottle,0.2810717680608370,0.4367862331081080,,,0.4029824144486690,0.7192385557432430,,
TRAIN,/content/drive/MyDrive/data/batch_13/000026.jpg,Other plastic bottle,0.3833485897435900,0.0007325979326923,,,0.5766178205128210,0.1382325961538460,,
TEST,/content/drive/MyDrive/data/batch_13/000034.jpg,Other plastic bottle,0.3474358974358970,0.8067307692307690,,,0.6221153846153850,0.9997596153846150,,
TEST,/content/drive/MyDrive/data/batch_13/000034.jpg,Other plastic bottle,0.2769230769230770,0.3173076923076920,,,0.6291666666666670,0.5572115384615390,,
TRAIN,/content/drive/MyDrive/data/batch_14/000006.jpg,Other plastic bottle,0.1201923076923080,0.1459134615384620,,,0.8910256410256410,0.9584134615384620,,
TRAIN,/content/drive/MyDrive/data/batch_14/000007.jpg,Other plastic bottle,0.0685096153846153,0.3198717948717950,,,0.878125,0.6823717948717950,,
TRAIN,/content/drive/MyDrive/data/batch_14/000021.jpg,Other plastic bottle,0.4738756613756610,0.7368551587301590,,,0.6603835978835980,0.7983630952380950,,
TRAIN,/content/drive/MyDrive/data/batch_14/000042.jpg,Other plastic bottle,0.2628968253968250,0.4441964285714290,,,0.5003306878306880,0.6547619047619050,,
TRAIN,/content/drive/MyDrive/data/batch_14/000077.jpg,Other plastic bottle,0.3740079365079370,0.5575396825396830,,,0.794973544973545,0.7574404761904760,,
TEST,/content/drive/MyDrive/data/batch_14/000094.jpg,Other plastic bottle,0.5393518518518520,0.4890873015873020,,,0.6597222222222220,0.5972222222222220,,
TRAIN,/content/drive/MyDrive/data/batch_15/000003.jpg,Other plastic bottle,0.3994708994709000,0.5505952380952380,,,0.5003306878306880,0.6790674603174600,,
TRAIN,/content/drive/MyDrive/data/batch_15/000078.jpg,Other plastic bottle,0.4509803921568630,0.3676470588235290,,,0.6037581699346410,0.5177696078431370,,
TRAIN,/content/drive/MyDrive/data/batch_2/000000.JPG,Other plastic bottle,0.3929738562091500,0.3529411764705880,,,0.5882352941176470,0.6197916666666670,,
TEST,/content/drive/MyDrive/data/batch_2/000079.JPG,Other plastic bottle,0.4424019607843140,0.4944852941176470,,,0.5241013071895430,0.5557598039215690,,
TEST,/content/drive/MyDrive/data/batch_3/IMG_4915.JPG,Other plastic bottle,0.3161764705882350,0.010110294117647,,,0.6993464052287580,0.9197303921568630,,
TRAIN,/content/drive/MyDrive/data/batch_3/IMG_5053.JPG,Other plastic bottle,0.6511437908496730,0.2910539215686270,,,0.7524509803921570,0.475796568627451,,
TRAIN,/content/drive/MyDrive/data/batch_4/000097.JPG,Other plastic bottle,0.6401143790849670,0.4212622549019610,,,0.7471405228758170,0.4586397058823530,,
TEST,/content/drive/MyDrive/data/batch_5/000066.JPG,Other plastic bottle,0.7165032679738560,0.4139093137254900,,,0.8235294117647060,0.5775122549019610,,
TRAIN,/content/drive/MyDrive/data/batch_6/000072.JPG,Other plastic bottle,0.3553921568627450,0.7512254901960780,,,0.3933823529411760,0.7849264705882350,,
TEST,/content/drive/MyDrive/data/batch_6/000074.JPG,Other plastic bottle,0.4742647058823530,0.5302287581699350,,,0.6920955882352940,0.6834150326797390,,
TRAIN,/content/drive/MyDrive/data/batch_7/000072.JPG,Other plastic bottle,0.8304738562091500,0.8596813725490200,,,0.9681372549019610,0.9460784313725490,,
TRAIN,/content/drive/MyDrive/data/batch_7/000110.JPG,Other plastic bottle,0.2708333333333330,0.507046568627451,,,0.5445261437908500,0.6455269607843140,,
TRAIN,/content/drive/MyDrive/data/batch_8/000031.jpg,Other plastic bottle,0.5416666666666670,0.3235294117647060,,,0.6744281045751630,0.424938725490196,,
TRAIN,/content/drive/MyDrive/data/batch_8/000044.jpg,Other plastic bottle,0.5719975490196080,0.0326797385620915,,,0.6139705882352940,0.073937908496732,,
TRAIN,/content/drive/MyDrive/data/batch_8/000047.jpg,Other plastic bottle,0.213235294117647,0.5,,,0.34375,0.565767973856209,,
TRAIN,/content/drive/MyDrive/data/batch_8/000051.jpg,Other plastic bottle,0.2165032679738560,0.4463848039215690,,,0.3022875816993460,0.4764093137254900,,
TRAIN,/content/drive/MyDrive/data/batch_8/000083.jpg,Other plastic bottle,0.4624590828924160,0.4999409722222220,,,0.5413832451499120,0.5582247023809530,,
TRAIN,/content/drive/MyDrive/data/batch_9/000008.jpg,Other plastic bottle,0.4644607843137260,0.3728553921568630,,,0.7120098039215690,0.5131740196078430,,
TRAIN,/content/drive/MyDrive/data/batch_9/000089.jpg,Other plastic bottle,0.4073464912280700,0.38025,,,0.4325657894736840,0.38775,,
TRAIN,/content/drive/MyDrive/data/batch_9/000093.jpg,Other plastic bottle,0.1792763157894740,0.607,,,0.262609649122807,0.65,,
TRAIN,/content/drive/MyDrive/data/batch_10/000038.jpg,Magazine paper,0.000548245614035,0.3805,,,0.2483552631578950,0.5345,,
TRAIN,/content/drive/MyDrive/data/batch_11/000037.jpg,Magazine paper,0.5004330879168470,0.5405717585908170,,,0.617150281507146,0.6191163730869190,,
TRAIN,/content/drive/MyDrive/data/batch_3/IMG_5068.JPG,Magazine paper,0.3143382352941180,0.395016339869281,,,0.5116421568627450,0.5727124183006540,,
TRAIN,/content/drive/MyDrive/data/batch_3/IMG_5068.JPG,Magazine paper,0.1488970588235290,0.5812908496732030,,,0.288296568627451,0.7091503267973860,,
TRAIN,/content/drive/MyDrive/data/batch_3/IMG_5068.JPG,Magazine paper,0.1329656862745100,0.497140522875817,,,0.2555147058823530,0.6376633986928100,,
TRAIN,/content/drive/MyDrive/data/batch_3/IMG_5068.JPG,Magazine paper,0.1580882352941180,0.2781862745098040,,,0.3167892156862750,0.5098039215686270,,
TRAIN,/content/drive/MyDrive/data/batch_3/IMG_5068.JPG,Magazine paper,0.2567401960784310,0.3533496732026140,,,0.4136029411764710,0.5915032679738560,,
TRAIN,/content/drive/MyDrive/data/batch_3/IMG_5068.JPG,Magazine paper,0.0793504901960784,0.7316176470588240,,,0.3033088235294120,0.968954248366013,,
TRAIN,/content/drive/MyDrive/data/batch_3/IMG_5068.JPG,Magazine paper,0.265625,0.4906045751633990,,,0.5621936274509800,0.9464869281045750,,
TRAIN,/content/drive/MyDrive/data/batch_4/000004.JPG,Magazine paper,0.1666666666666670,0.4452614379084970,,,0.2895220588235290,0.4754901960784310,,
TRAIN,/content/drive/MyDrive/data/batch_4/000004.JPG,Magazine paper,0.5830269607843140,0.4305555555555560,,,0.7006740196078430,0.4660947712418300,,
TRAIN,/content/drive/MyDrive/data/batch_7/000013.JPG,Magazine paper,0.5094975490196080,0.3737745098039220,,,0.7349877450980390,0.5718954248366010,,
TRAIN,/content/drive/MyDrive/data/batch_1/000007.jpg,Food Can,0.4749512036434610,0.0614934114202049,,,0.6538711776187380,0.3587115666178620,,
TRAIN,/content/drive/MyDrive/data/batch_1/000037.jpg,Food Can,0.4533918984870670,0.3623942745608330,,,0.6383601756954610,0.6877033181522450,,
TRAIN,/content/drive/MyDrive/data/batch_1/000037.jpg,Food Can,0.2410932162030260,0.3454782042940790,,,0.4226451927769640,0.6922576447625240,,
TRAIN,/content/drive/MyDrive/data/batch_1/000037.jpg,Food Can,0.3460224499755980,0.1763175016265450,,,0.4904831625183020,0.4899154196486660,,
TRAIN,/content/drive/MyDrive/data/batch_1/000038.jpg,Food Can,0.1161542215714980,0.446324007807417,,,0.3118594436310400,0.7553675992192580,,
TRAIN,/content/drive/MyDrive/data/batch_1/000038.jpg,Food Can,0.3914104441190830,0.2667534157449580,,,0.5929721815519770,0.490566037735849,,
TRAIN,/content/drive/MyDrive/data/batch_1/000038.jpg,Food Can,0.731088335773548,0.4137931034482760,,,0.9287457296242070,0.7241379310344830,,
TEST,/content/drive/MyDrive/data/batch_1/000040.jpg,Food Can,0.7076622742801370,0.2465842550422900,,,0.9585163494387500,0.6447625243981780,,
TEST,/content/drive/MyDrive/data/batch_1/000040.jpg,Food Can,0.1390922401171300,0.2615484710474950,,,0.3694485114690090,0.6675341574495770,,
TRAIN,/content/drive/MyDrive/data/batch_1/000042.jpg,Food Can,0.3240605173255250,0.4027325959661680,,,0.4407027818448020,0.5783994795055300,,
TRAIN,/content/drive/MyDrive/data/batch_1/000042.jpg,Food Can,0.575402635431918,0.4307091737150290,,,0.7149829184968280,0.6031229668184780,,
TRAIN,/content/drive/MyDrive/data/batch_1/000043.jpg,Food Can,0.2938018545632020,0.1886792452830190,,,0.7159590043923870,0.8776837996096290,,
TEST,/content/drive/MyDrive/data/batch_1/000045.jpg,Food Can,0.0,0.2940793754066360,,,0.2132747681796000,0.6219908913467790,,
TEST,/content/drive/MyDrive/data/batch_1/000045.jpg,Food Can,0.5505124450951680,0.2127521145087830,,,0.7925817471937530,0.6343526350032530,,
TEST,/content/drive/MyDrive/data/batch_1/000045.jpg,Food Can,0.7725719863347980,0.2049446974625890,,,1.0,0.6402081977878990,,
TEST,/content/drive/MyDrive/data/batch_1/000045.jpg,Food Can,0.1927769643728650,0.3090435914118410,,,0.3997071742313320,0.6252439817826940,,
TEST,/content/drive/MyDrive/data/batch_1/000045.jpg,Food Can,0.3923865300146410,0.302537410540013,,,0.5578330893118600,0.6284970722186080,,
TEST,/content/drive/MyDrive/data/batch_1/000045.jpg,Food Can,0.2752562225475840,0.8477553675992190,,,0.5300146412884340,0.9993493819128170,,
TEST,/content/drive/MyDrive/data/batch_1/000047.jpg,Food Can,0.5880917520741830,0.0305790500975927,,,0.8921425085407520,0.4996746909564090,,
TEST,/content/drive/MyDrive/data/batch_1/000047.jpg,Food Can,0.150805270863836,0.007156798959011,,,0.43435822352367,0.5406636304489270,,
TRAIN,/content/drive/MyDrive/data/batch_1/000088.JPG,Food Can,0.1270424836601310,0.5049019607843140,,,0.4803921568627450,0.7662377450980390,,
TRAIN,/content/drive/MyDrive/data/batch_1/000090.JPG,Food Can,0.2483660130718950,0.1344975490196080,,,0.6286764705882350,0.4996936274509800,,
TRAIN,/content/drive/MyDrive/data/batch_1/000127.JPG,Food Can,0.3137254901960780,0.3841911764705880,,,0.7066993464052290,0.5909926470588240,,
